Product Name,Category,Sku,Filling,Weight, Customer Price ,,
65X65CM,INSERTS,INTERIOR317,Duck Feather - Fibre,Firm Fill,$29.35,,
65X65CM,INSERTS,INTERIOR318,Duck Feather - Fibre,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,INTERIOR319,100% Polyester,Normal,$28.75,,
65X65CM,INSERTS,INTERIOR320,100% Polyester,Firm Fill,$29.35,,
65X65CM,INSERTS,INTERIOR321,100% Polyester,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,INTERIOR322,30% Down 70% Feather,Normal,$54.60,,
65X65CM,INSERTS,INTERIOR323,30% Down 70% Feather,Firm Fill,$57.20,,
65X65CM,INSERTS,INTERIOR324,30% Down 70% Feather,Extra Firm Fill,$59.80,,
65X65CM,INSERTS,INTERIOR325,50% Down 50% Feather,Normal,$76.50,,
65X65CM,INSERTS,INTERIOR326,50% Down 50% Feather,Firm Fill,$79.10,,
65X65CM,INSERTS,INTERIOR327,50% Down 50% Feather,Extra Firm Fill,$81.70,,
65X65CM,INSERTS,INTERIOR328,80% Down 20% Feather,Normal,$91.00,,
65X65CM,INSERTS,INTERIOR329,80% Down 20% Feather,Firm Fill,$93.60,,
65X65CM,INSERTS,INTERIOR330,80% Down 20% Feather,Extra Firm Fill,$96.20,,
SINGLE 140X214CM - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR331,Duck,,$82.00,,
SINGLE 140X214CM - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR332,Goose,,$102.50,,
DOUBLE 184X214CM - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR333,Duck,,$115.50,,
DOUBLE 184X214CM - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR334,Goose,,$126.50,,
KING SINGLE - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR335,Duck,,95,,
KING SINGLE - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR336,Goose,,107,,
QUEEN - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR337,Duck,,122.5,,
QUEEN - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR338,Goose,,154,,
KING - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR339,Duck,,138.5,,
KING - MATTRESS TOPPER FILLED,MATTRESS TOPPER FILLED,INTERIOR340,Goose,,180,,
DOUBLE 184X214CM - MICROSOFT,MICROSOFT,INTERIOR341,Polyester,,$60.00,,
KING 244X214CM - MICROSOFT,MICROSOFT,INTERIOR342,Polyester,,$75.50,,
QUEEN 214X214CM - MICROSOFT,MICROSOFT,INTERIOR343,Polyester,,$67.00,,
SINGLE 140X214CM - MICROSOFT,MICROSOFT,INTERIOR344,Polyester,,$47.50,,
45X70CM - (48X73CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR345,100% Feather,Duck,$23.00,,
45X70CM - (48X73CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR346,30% Down 70% Feather,Duck,$37.00,,
45X70CM - (48X73CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR347,50% Down 50% Feather,Duck,$46.00,,
45X70CM - (48X73CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR348,80% Down 20% Feather,Duck,$69.00,,
45X70CM - (48X73CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR349,80% Down 20% Feather,Goose,$109.50,,
50X80CM - (53X83CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR350,100% Feather,Duck,$26.00,,
50X80CM - (53X83CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR351,30% Down 70% Feather,Duck,$60.50,,
50X80CM - (53X83CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR352,50% Down 50% Feather,Duck,$84.00,,
50X80CM - (53X83CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR353,80% Down 20% Feather,Duck,$132.00,,
50X80CM - (53X83CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR354,80% Down 20% Feather,Goose,$172.00,,
50X90CM - (53X93CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR355,100% Feather,Duck,$29.00,,
50X90CM - (53X93CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR356,30% Down 70% Feather,Duck,58.5,,
50X90CM - (53X93CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR357,50% Down 50% Feather,Duck,75,,
50X90CM - (53X93CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR358,80% Down 20% Feather,Duck,105.5,,
50X90CM - (53X93CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR359,80% Down 20% Feather,Goose,138,,
65 X 65CM (68X68CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR360,100% Feather,Duck,$29.00,,
65 X 65CM (68X68CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR361,30% Down 70% Feather,Duck,59,,
65 X 65CM (68X68CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR362,50% Down 50% Feather,Duck,64.5,,
65 X 65CM (68X68CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR363,80% Down 20% Feather,Duck,$99.50,,
65 X 65CM (68X68CM) - PIPED PILLOWS,PIPED PILLOWS,INTERIOR364,80% Down 20% Feather,Goose,$121.50,,
SINGLE - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR365,Duck,,157,,
SINGLE - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR366,Goose,,207,,
DOUBLE - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR367,Duck,,183,,
DOUBLE - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR368,Goose,,236,,
QUEEN - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR369,Duck,,214,,
QUEEN - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR370,Goose,,282,,
KING - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR371,Duck,,241,,
KING - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR372,Goose,,305,,
SUPER KING - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR373,Duck,,241.5,,
SUPER KING - 4 SEASONS FILLED,4 SEASONS FILLED,INTERIOR374,Goose,,391,,
SINGLE - 50% DUCK WINTER FILLED,50% DUCK WINTER FILLED,INTERIOR375,Duck,,$92.00,,
DOUBLE - 50% DUCK WINTER FILLED,50% DUCK WINTER FILLED,INTERIOR376,Duck,,$103.50,,
QUEEN - 50% DUCK WINTER FILLED,50% DUCK WINTER FILLED,INTERIOR377,Duck,,$121.00,,
KING - 50% DUCK WINTER FILLED,50% DUCK WINTER FILLED,INTERIOR378,Duck,,$138.00,,
SUPER KING - 50% DUCK WINTER FILLED,50% DUCK WINTER FILLED,INTERIOR379,Duck,,$167.00,,
SINGLE - 50% MID WARM FILLED,50% MID WARM FILLED,INTERIOR380,Duck,,$80.50,,
DOUBLE - 50% MID WARM FILLED,50% MID WARM FILLED,INTERIOR381,Duck,,$92.00,,
QUEEN - 50% MID WARM FILLED,50% MID WARM FILLED,INTERIOR382,Duck,,$109.50,,
KING - 50% MID WARM FILLED,50% MID WARM FILLED,INTERIOR383,Duck,,$121.00,,
SUPER KING - 50% MID WARM FILLED,50% MID WARM FILLED,INTERIOR384,Duck,,$155.50,,
SINGLE - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR385,Duck,,109,,
SINGLE - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR386,Goose,,171.5,,
SINGLE - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR387,Hungarian,,183,,
DOUBLE - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR388,Duck,,126.5,,
DOUBLE - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR389,Goose,,199,,
DOUBLE - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR390,Hungarian,,210.5,,
QUEEN - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR391,Duck,,$147.00,,
QUEEN - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR392,Goose,,226,,
QUEEN - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR393,Hungarian,,249,,
KING - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR394,Duck,,161.5,,
KING - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR395,Goose,,258.5,,
KING - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR396,Hungarian,,267,,
SUPER KING - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR397,Duck,,209.5,,
SUPER KING - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR398,Goose,,356,,
SUPER KING - 80% MID WARM FILLED,80% MID WARM FILLED,INTERIOR399,Hungarian,,160,,
COT QUILT,80% DUCK COT FILLED,INTERIOR400,Duck,,$70.00,,
SINGLE - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR401,Duck,,$121.00,,
SINGLE - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR402,Goose,,$184.00,,
DOUBLE - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR403,Duck,,$140.00,,
DOUBLE - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR404,Goose,,$213.00,,
QUEEN - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR405,Duck,,$167.00,,
QUEEN - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR406,Goose,,$247.50,,
KING - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR407,Duck,,$189.00,,
KING - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR408,Goose,,$282.00,,
SUPER KING - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR409,Duck,,$265.50,,
SUPER KING - 80% WINTER FILLED,80% WINTER FILLED,INTERIOR410,Goose,,$379.50,,
SINGLE - 80% DUCK SUMMER FILLED,80% DUCK SUMMER FILLED,INTERIOR411,Duck,,$82.50,,
DOUBLE - 80% DUCK SUMMER FILLED,80% DUCK SUMMER FILLED,INTERIOR412,Duck,,$93.50,,
QUEEN - 80% DUCK SUMMER FILLED,80% DUCK SUMMER FILLED,INTERIOR413,Duck,,$109.50,,
KING - 80% DUCK SUMMER FILLED,80% DUCK SUMMER FILLED,INTERIOR414,Duck,,$120.50,,
SUPER KING - 80% DUCK SUMMER FILLED,80% DUCK SUMMER FILLED,INTERIOR415,Duck,,$160.00,,
SINGLE - 80% GOOSE SUMMER FILLED,80% GOOSE SUMMER FILLED,INTERIOR416,Goose,,$114.50,,
DOUBLE - 80% GOOSE SUMMER FILLED,80% GOOSE SUMMER FILLED,INTERIOR417,Goose,,$140.00,,
QUEEN - 80% GOOSE SUMMER FILLED,80% GOOSE SUMMER FILLED,INTERIOR418,Goose,,$164.00,,
KING - 80% GOOSE SUMMER FILLED,80% GOOSE SUMMER FILLED,INTERIOR419,Goose,,$177.00,,
SUPER KING - 80% GOOSE SUMMER FILLED,80% GOOSE SUMMER FILLED,INTERIOR420,Goose,,$274.00,,
45X70CM - (48X73CM) 80 - CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR421,Duck,,46,,
50X90CM - (53X93CM) 80 - CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR422,Duck,,,,
45X70CM - (48X73CM) 50 - CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR423,Duck,,37,,
50X90CM - (53X93CM) 50 - CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR424,Duck,,,,
45X70CM - (48X73CM) - STRIP PILLOW,STRIP PILLOW,INTERIOR425,Hungarian,,123.5,,
50X90CM - (53X93CM) - STRIP PILLOW,STRIP PILLOW,INTERIOR426,Hungarian,,,,
SINGLE - STRIPPED QUILT,STRIPPED QUILT,INTERIOR427,Hungarian,,$201.50,,
DOUBLE - STRIPPED QUILT,STRIPPED QUILT,INTERIOR428,Hungarian,,$251.00,,
QUEEN - STRIPPED QUILT,STRIPPED QUILT,INTERIOR429,Hungarian,,$294.00,,
KING - STRIPPED QUILT,STRIPPED QUILT,INTERIOR430,Hungarian,,$345.00,,
SUPER KING - STRIPPED QUILT,STRIPPED QUILT,INTERIOR431,Hungarian,,$437.00,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,SILVER BLANKET,INTERIOR432,Silver Blanket,,$70.00,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,SILVER BLANKET,INTERIOR433,Silver Blanket,,$81.00,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,SILVER BLANKET,INTERIOR434,Silver Blanket,,$56.00,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,KHAKI BLANKET,INTERIOR435,Khaki Blanket,,$70.00,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,KHAKI BLANKET,INTERIOR436,Khaki Blanket,,$81.00,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,KHAKI BLANKET,INTERIOR437,Khaki Blanket,,$56.00,,
EXTRA LARGE - MEN JACKET,JACKETS,INTERIOR438,JACKETS,,,,
LARGE - MEN JACKET,JACKETS,INTERIOR439,JACKETS,,,,
MEDIUM - MEN JACKET,JACKETS,INTERIOR440,JACKETS,,,,
SMALL - MEN JACKET,JACKETS,INTERIOR441,JACKETS,,,,
EXTRA LARGE - WOMAN JACKET,JACKETS,INTERIOR442,JACKETS,,,,
LARGE - WOMAN JACKET,JACKETS,INTERIOR443,JACKETS,,,,
MEDIUM - WOMAN JACKET,JACKETS,INTERIOR444,JACKETS,,,,
SMALL - WOMAN JACKET,JACKETS,INTERIOR445,JACKETS,,,,
