Product Name,SKU,Category,Filling,Weight,Customer Price,,,,,,,
60X40CM,MW297,INSERTS,Duck Feather - Fibre,Extra Firm Fill,18.7,,,,,,,
60X40CM,MW298,INSERTS,100% Polyester,Normal,$17.50,,,,,,,
60X40CM,MW299,INSERTS,100% Polyester,Firm Fill,18.1,,,,,,,
60X40CM,MW300,INSERTS,100% Polyester,Extra Firm Fill,18.7,,,,,,,
60X40CM,MW301,INSERTS,30% Down 70% Feather,Normal,$30.50,,,,,,,
60X40CM,MW302,INSERTS,30% Down 70% Feather,Firm Fill,33.1,,,,,,,
60X40CM,MW303,INSERTS,30% Down 70% Feather,Extra Firm Fill,35.7,,,,,,,
60X40CM,MW304,INSERTS,50% Down 50% Feather,Normal,$49.00,,,,,,,
60X40CM,MW305,INSERTS,50% Down 50% Feather,Firm Fill,51.6,,,,,,,
60X40CM,MW306,INSERTS,50% Down 50% Feather,Extra Firm Fill,54.2,,,,,,,
60X40CM,MW307,INSERTS,80% Down 20% Feather,Normal,$60.00,,,,,,,
60X40CM,MW308,INSERTS,80% Down 20% Feather,Firm Fill,62.6,,,,,,,
60X40CM,MW309,INSERTS,80% Down 20% Feather,Extra Firm Fill,65.2,,,,,,,
60X60CM,MW310,INSERTS,100% Feather,Normal,$15.00,,,,,,,
60X60CM,MW311,INSERTS,100% Feather,Firm Fill,15.6,,,,,,,
60X60CM,MW312,INSERTS,100% Feather,Extra Firm Fill,16.2,,,,,,,
60X60CM,MW313,INSERTS,Duck Feather - Foam,Normal,$17.25,,,,,,,
60X60CM,MW314,INSERTS,Duck Feather - Foam,Firm Fill,17.85,,,,,,,
60X60CM,MW315,INSERTS,Duck Feather - Foam,Extra Firm Fill,18.45,,,,,,,
60X60CM,MW316,INSERTS,Duck Feather - Fibre,Normal,$17.25,,,,,,,
60X60CM,MW317,INSERTS,Duck Feather - Fibre,Firm Fill,17.85,,,,,,,
60X60CM,MW318,INSERTS,Duck Feather - Fibre,Extra Firm Fill,18.45,,,,,,,
60X60CM,MW319,INSERTS,100% Polyester,Normal,$17.25,,,,,,,
60X60CM,MW320,INSERTS,100% Polyester,Firm Fill,17.85,,,,,,,
60X60CM,MW321,INSERTS,100% Polyester,Extra Firm Fill,18.45,,,,,,,
60X60CM,MW322,INSERTS,30% Down 70% Feather,Normal,$39.00,,,,,,,
60X60CM,MW323,INSERTS,30% Down 70% Feather,Firm Fill,41.6,,,,,,,
60X60CM,MW324,INSERTS,30% Down 70% Feather,Extra Firm Fill,44.2,,,,,,,
60X60CM,MW325,INSERTS,50% Down 50% Feather,Normal,$64.40,,,,,,,
60X60CM,MW326,INSERTS,50% Down 50% Feather,Firm Fill,67,,,,,,,
60X60CM,MW327,INSERTS,50% Down 50% Feather,Extra Firm Fill,69.6,,,,,,,
60X60CM,MW328,INSERTS,80% Down 20% Feather,Normal,$79.00,,,,,,,
60X60CM,MW329,INSERTS,80% Down 20% Feather,Firm Fill,81.6,,,,,,,
60X60CM,MW330,INSERTS,80% Down 20% Feather,Extra Firm Fill,84.2,,,,,,,
65X40CM,MW331,INSERTS,100% Feather,Normal,$16.50,,,,,,,
65X40CM,MW332,INSERTS,100% Feather,Firm Fill,17.1,,,,,,,
65X40CM,MW333,INSERTS,100% Feather,Extra Firm Fill,17.7,,,,,,,
65X40CM,MW334,INSERTS,Duck Feather - Foam,Normal,$18.50,,,,,,,
65X40CM,MW335,INSERTS,Duck Feather - Foam,Firm Fill,19.1,,,,,,,
65X40CM,MW336,INSERTS,Duck Feather - Foam,Extra Firm Fill,19.7,,,,,,,
65X40CM,MW337,INSERTS,Duck Feather - Fibre,Normal,$18.50,,,,,,,
65X40CM,MW338,INSERTS,Duck Feather - Fibre,Firm Fill,19.1,,,,,,,
65X40CM,MW339,INSERTS,Duck Feather - Fibre,Extra Firm Fill,19.7,,,,,,,
65X40CM,MW340,INSERTS,100% Polyester,Normal,$18.50,,,,,,,
65X40CM,MW341,INSERTS,100% Polyester,Firm Fill,19.1,,,,,,,
65X40CM,MW342,INSERTS,100% Polyester,Extra Firm Fill,19.7,,,,,,,
65X40CM,MW343,INSERTS,30% Down 70% Feather,Normal,$31.50,,,,,,,
65X40CM,MW344,INSERTS,30% Down 70% Feather,Firm Fill,34.1,,,,,,,
65X40CM,MW345,INSERTS,30% Down 70% Feather,Extra Firm Fill,36.7,,,,,,,
65X40CM,MW346,INSERTS,50% Down 50% Feather,Normal,$50.00,,,,,,,
65X40CM,MW347,INSERTS,50% Down 50% Feather,Firm Fill,52.6,,,,,,,
65X40CM,MW348,INSERTS,50% Down 50% Feather,Extra Firm Fill,55.2,,,,,,,
65X40CM,MW349,INSERTS,80% Down 20% Feather,Normal,$61.00,,,,,,,
65X40CM,MW350,INSERTS,80% Down 20% Feather,Firm Fill,63.6,,,,,,,
65X40CM,MW351,INSERTS,80% Down 20% Feather,Extra Firm Fill,66.2,,,,,,,
65X65CM,MW352,INSERTS,100% Feather,Normal,$22.00,,,,,,,
65X65CM,MW353,INSERTS,100% Feather,Firm Fill,22.6,,,,,,,
65X65CM,MW354,INSERTS,100% Feather,Extra Firm Fill,23.2,,,,,,,
65X65CM,MW355,INSERTS,Duck Feather - Foam,Normal,$28.75,,,,,,,
65X65CM,MW356,INSERTS,Duck Feather - Foam,Firm Fill,29.35,,,,,,,
65X65CM,MW357,INSERTS,Duck Feather - Foam,Extra Firm Fill,29.95,,,,,,,
65X65CM,MW358,INSERTS,Duck Feather - Fibre,Normal,$28.75,,,,,,,
65X65CM,MW359,INSERTS,Duck Feather - Fibre,Firm Fill,29.35,,,,,,,
65X65CM,MW360,INSERTS,Duck Feather - Fibre,Extra Firm Fill,29.95,,,,,,,
65X65CM,MW361,INSERTS,100% Polyester,Normal,$28.75,,,,,,,
65X65CM,MW362,INSERTS,100% Polyester,Firm Fill,29.35,,,,,,,
65X65CM,MW363,INSERTS,100% Polyester,Extra Firm Fill,29.95,,,,,,,
65X65CM,MW364,INSERTS,30% Down 70% Feather,Normal,$54.60,,,,,,,
65X65CM,MW365,INSERTS,30% Down 70% Feather,Firm Fill,57.2,,,,,,,
65X65CM,MW366,INSERTS,30% Down 70% Feather,Extra Firm Fill,59.8,,,,,,,
65X65CM,MW367,INSERTS,50% Down 50% Feather,Normal,$76.50,,,,,,,
65X65CM,MW368,INSERTS,50% Down 50% Feather,Firm Fill,79.1,,,,,,,
65X65CM,MW369,INSERTS,50% Down 50% Feather,Extra Firm Fill,81.7,,,,,,,
65X65CM,MW370,INSERTS,80% Down 20% Feather,Normal,$91.00,,,,,,,
65X65CM,MW371,INSERTS,80% Down 20% Feather,Firm Fill,93.6,,,,,,,
65X65CM,MW372,INSERTS,80% Down 20% Feather,Extra Firm Fill,96.2,,,,,,,
SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MW373,MATTRESS TOPPER FILLED,Duck,,$71.00,,,,,,,
SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MW374,MATTRESS TOPPER FILLED,Goose,,$88.00,,,,,,,
DOUBLE - 10% DUCK DOWN MATTRESS TOPPER,MW375,MATTRESS TOPPER FILLED,Duck,,$100.50,,,,,,,
DOUBLE - 10% GOOSE DOWN MATTRESS TOPPER,MW376,MATTRESS TOPPER FILLED,Goose,,$110.00,,,,,,,
KING SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MW377,MATTRESS TOPPER FILLED,Duck,,$100.50,,,,,,,
KING SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MW378,MATTRESS TOPPER FILLED,Goose,,$110.00,,,,,,,
QUEEN - 10% DUCK DOWN MATTRESS TOPPER,MW379,MATTRESS TOPPER FILLED,Duck,,$106.50,,,,,,,
QUEEN - 10% GOOSE DOWN MATTRESS TOPPER,MW380,MATTRESS TOPPER FILLED,Goose,,$133.00,,,,,,,
KING - 10% DUCK DOWN MATTRESS TOPPER,MW381,MATTRESS TOPPER FILLED,Duck,,$120.50,,,,,,,
KING - 10% GOOSE DOWN MATTRESS TOPPER,MW382,MATTRESS TOPPER FILLED,Goose,,$156.50,,,,,,,
DOUBLE - MICROSOFT,MW383,MICROSOFT,Polyester,,$45.00,,,,,,,
KING - MICROSOFT,MW384,MICROSOFT,Polyester,,$56.00,,,,,,,
QUEEN - MICROSOFT,MW385,MICROSOFT,Polyester,,$50.00,,,,,,,
SINGLE - MICROSOFT,MW386,MICROSOFT,Polyester,,$35.00,,,,,,,
QUEEN 100% FEATHER PILLOW,MW387,PIPED PILLOWS,100% Feather,,25,,,,,,,
QUEEN 30% DUCK DOWN PILLOW,MW388,PIPED PILLOWS,30% Down 70% Feather,,51,,,,,,,
QUEEN 50% DUCK DOWN PILLOW,MW389,PIPED PILLOWS,50% Down 50% Feather,,65,,,,,,,
QUEEN 80% DUCK DOWN PILLOW,MW390,PIPED PILLOWS,80% Down 20% Feather,,87.5,,,,,,,
QUEEN 80% GOOSE DOWN PILLOW,MW391,PIPED PILLOWS,80% Down 20% Feather,,120,,,,,,,
EURO 100% FEATHER PILLOW,MW392,PIPED PILLOWS,100% Feather,,25,,,,,,,
EURO 30% DUCK DOWN PILLOW,MW393,PIPED PILLOWS,30% Down 70% Feather,,51,,,,,,,
EURO 50% DUCK DOWN PILLOW,MW394,PIPED PILLOWS,50% Down 50% Feather,,65,,,,,,,
EURO 80% DUCK DOWN PILLOW,MW395,PIPED PILLOWS,80% Down 20% Feather,,87.5,,,,,,,
EURO 80% GOOSE DOWN PILLOW,MW396,PIPED PILLOWS,80% Down 20% Feather,,120,,,,,,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,MW397,SILVER BLANKET,Silver Blanket,,$70.00,,,,,,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,MW398,SILVER BLANKET,Silver Blanket,,$81.00,,,,,,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,MW399,SILVER BLANKET,Silver Blanket,,$56.00,,,,,,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,MW400,KHAKI BLANKET,Khaki Blanket,,$70.00,,,,,,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,MW401,KHAKI BLANKET,Khaki Blanket,,$81.00,,,,,,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,MW402,KHAKI BLANKET,Khaki Blanket,,$56.00,,,,,,,
