Product Name,Category,SKU,Filling,Weight,Customer Price,,,
QUEEN - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB333,Duck,,$106.50,,,
QUEEN - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB334,Goose,,$133.00,,,
KING - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB335,Duck,,$120.50,,,
KING - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB336,Goose,,$156.50,,,
DOUBLE - MICROSOFT,MICROSOFT,JENB337,Polyester,,$45.00,,,
KING - MICROSOFT,MICROSOFT,JENB338,Polyester,,$56.00,,,
QUEEN - MICROSOFT,MICROSOFT,JENB339,Polyester,,$50.00,,,
SINGLE - MICROSOFT,MICROSOFT,JENB340,Polyester,,$35.00,,,
STANDARD 100% FEATHER PILLOW,PIPED PILLOWS,JENB341,100% Feather,Duck,$20.00,,,
STANDARD 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB342,30% Down 70% Feather,Duck,$32.00,,,
STANDARD 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB343,50% Down 50% Feather,Duck,$40.00,,,
STANDARD 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB344,80% Down 20% Feather,Duck,$60.00,,,
STANDARD 30% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB345,80% Down 20% Feather,Goose,$95.00,,,
QUEEN 100% FEATHER PILLOW,PIPED PILLOWS,JENB346,100% Feather,Duck,$25.00,,,
QUEEN 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB347,30% Down 70% Feather,Duck,$51.00,,,
QUEEN 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB348,50% Down 50% Feather,Duck,$65.00,,,
QUEEN 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB349,80% Down 20% Feather,Duck,$87.50,,,
QUEEN 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB350,80% Down 20% Feather,Goose,$120.00,,,
KING 100% FEATHER PILLOW,PIPED PILLOWS,JENB351,100% Feather,Duck,$25.00,,,
KING 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB352,30% Down 70% Feather,Duck,$51.00,,,
KING 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB353,50% Down 50% Feather,Duck,$65.00,,,
KING 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB354,80% Down 20% Feather,Duck,$87.50,,,
KING 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB355,80% Down 20% Feather,Goose,$120.00,,,
EURO 100% FEATHER PILLOW,PIPED PILLOWS,JENB356,100% Feather,Duck,$25.00,,,
EURO 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB357,30% Down 70% Feather,Duck,$51.00,,,
EURO 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB358,50% Down 50% Feather,Duck,$65.00,,,
EURO 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB359,80% Down 20% Feather,Duck,$87.50,,,
EURO 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB360,80% Down 20% Feather,Goose,$120.00,,,
SINGLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB361,Duck,,$136.50,,,
SINGLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB362,Goose,,$180.00,,,
DOUBLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB363,Duck,,$159.00,,,
DOUBLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB364,Goose,,$205.00,,,
QUEEN - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB365,Duck,,$186.00,,,
QUEEN - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB366,Goose,,$245.00,,,
KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB367,Duck,,$210.00,,,
KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB368,Goose,,$265.00,,,
SUPER KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB369,Duck,,$280.00,,,
SUPER KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB370,Goose,,$340.00,,,
SINGLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB371,Duck,,$80.00,,,
DOUBLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB372,Duck,,$90.00,,,
QUEEN - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB373,Duck,,$105.00,,,
KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB374,Duck,,$120.00,,,
SUPER KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB375,Duck,,$145.00,,,
SINGLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB376,Duck,,$70.00,,,
DOUBLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB377,Duck,,$80.00,,,
QUEEN - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB378,Duck,,$95.00,,,
KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB379,Duck,,$105.00,,,
SUPER KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB380,Duck,,$135.00,,,
SINGLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB381,Duck,,$95.00,,,
SINGLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB382,Goose,,$149.00,,,
SINGLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB383,Hungarian,,$159.00,,,
DOUBLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB384,Duck,,$110.00,,,
DOUBLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB385,Goose,,$173.00,,,
DOUBLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB386,Hungarian,,$183.00,,,
QUEEN - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB387,Duck,,$127.50,,,
QUEEN - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB388,Goose,,$197.00,,,
QUEEN - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB389,Hungarian,,$216.50,,,
KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB390,Duck,,$140.50,,,
KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB391,Goose,,$224.50,,,
KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB392,Hungarian,,$232.00,,,
SUPER KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB393,Duck,,$182.00,,,
SUPER KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB394,Goose,,$309.50,,,
SUPER KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB395,Hungarian,,$314.00,,,
COT QUILT - 80% DUCK DOWN,80% DUCK COT FILLED,JENB396,Duck,,$70.00,,,
SINGLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB397,Duck,,$105.00,,,
SINGLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB398,Goose,,$160.00,,,
DOUBLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB399,Duck,,$120.00,,,
DOUBLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB400,Goose,,$185.00,,,
QUEEN - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB401,Duck,,$140.00,,,
QUEEN - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB402,Goose,,$215.00,,,
KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB403,Duck,,$160.00,,,
KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB404,Goose,,$245.00,,,
SUPER KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB405,Duck,,$230.00,,,
SUPER KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB406,Goose,,$330.00,,,
SINGLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB407,Duck,,$70.50,,,
DOUBLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB408,Duck,,$80.50,,,
QUEEN - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB409,Duck,,$95.00,,,
KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB410,Duck,,$104.00,,,
SUPER KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB411,Duck,,$139.00,,,
SINGLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB412,GOOSE,,$149.00,,,
DOUBLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB413,GOOSE,,$173.00,,,
QUEEN - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB414,GOOSE,,$197.00,,,
KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB415,GOOSE,,$224.50,,,
SUPER KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB416,GOOSE,,$309.50,,,
STANDARD PILLOW - 80 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,JENB417,Duck,,$40.00,,,
KING PILLOW - 80 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,JENB418,Duck,,$62.00,,,
STANDARD PILLOW - 50 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,JENB419,Duck,,$32.00,,,
KING PILLOW - 50 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,JENB420,Duck,,,,,
STANDARD PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,JENB421,Hungarian,,$105.00,,,
KING PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,JENB422,Hungarian,,$113.00,,,
SINGLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB423,Hungarian,,$142.20,,,
DOUBLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB424,Hungarian,,$173.70,,,
QUEEN - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB425,Hungarian,,$188.20,,,
KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB426,Hungarian,,$209.20,,,
SUPER KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB427,Hungarian,,$276.20,,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,SILVER BLANKET,JENB428,Silver Blanket,,$70.00,,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,SILVER BLANKET,JENB429,Silver Blanket,,$81.00,,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,SILVER BLANKET,JENB430,Silver Blanket,,$56.00,,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,KHAKI BLANKET,JENB431,Khaki Blanket,,$70.00,,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,KHAKI BLANKET,JENB432,Khaki Blanket,,$81.00,,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,KHAKI BLANKET,JENB433,Khaki Blanket,,$56.00,,,
EXTRA LARGE - MEN JACKET,JACKETS,JENB434,JACKETS,,,,,
LARGE - MEN JACKET,JACKETS,JENB435,JACKETS,,,,,
MEDIUM - MEN JACKET,JACKETS,JENB436,JACKETS,,,,,
SMALL - MEN JACKET,JACKETS,JENB437,JACKETS,,,,,
EXTRA LARGE - WOMAN JACKET,JACKETS,JENB438,JACKETS,,,,,
LARGE - WOMAN JACKET,JACKETS,JENB439,JACKETS,,,,,
MEDIUM - WOMAN JACKET,JACKETS,JENB440,JACKETS,,,,,
SMALL - WOMAN JACKET,JACKETS,JENB441,JACKETS,,,,,
