Product Name,Category,SKU,Filling,Weight,Customer Price,,
KING SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH339,Duck,,$100.50,,
KING SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH340,Goose,,$110.00,,
QUEEN - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH341,Duck,,$106.50,,
QUEEN - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH342,Goose,,$133.00,,
KING - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH343,Duck,,$120.50,,
KING - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH344,Goose,,$156.50,,
DOUBLE - MICROSOFT,MICROSOFT,PFH345,Polyester,,$45.00,,
KING - MICROSOFT,MICROSOFT,PFH346,Polyester,,$56.00,,
QUEEN - MICROSOFT,MICROSOFT,PFH347,Polyester,,$50.00,,
SINGLE - MICROSOFT,MICROSOFT,PFH348,Polyester,,$35.00,,
STANDARD 100% FEATHER PILLOW,PIPED PILLOWS,PFH349,100% Feather,Duck,$20.00,,
STANDARD 30% DUCK DOWN PILLOW,PIPED PILLOWS,PFH350,30% Down 70% Feather,Duck,$32.00,,
STANDARD 50% DUCK DOWN PILLOW,PIPED PILLOWS,PFH351,50% Down 50% Feather,Duck,$40.00,,
STANDARD 80% DUCK DOWN PILLOW,PIPED PILLOWS,PFH352,80% Down 20% Feather,Duck,$60.00,,
STANDARD 80% GOOSE DOWN PILLOW,PIPED PILLOWS,PFH353,80% Down 20% Feather,Goose,$95.00,,
QUEEN 100% FEATHER PILLOW,PIPED PILLOWS,PFH354,100% Feather,Duck,$25.00,,
QUEEN 30% DUCK DOWN PILLOW,PIPED PILLOWS,PFH355,30% Down 70% Feather,Duck,$51.00,,
QUEEN 50% DUCK DOWN PILLOW,PIPED PILLOWS,PFH356,50% Down 50% Feather,Duck,$65.00,,
QUEEN 80% DUCK DOWN PILLOW,PIPED PILLOWS,PFH357,80% Down 20% Feather,Duck,$87.50,,
QUEEN 80% GOOSE DOWN PILLOW,PIPED PILLOWS,PFH358,80% Down 20% Feather,Goose,$120.00,,
KING 100% FEATHER PILLOW,PIPED PILLOWS,PFH359,100% Feather,Duck,$25.00,,
KING 30% DUCK DOWN PILLOW,PIPED PILLOWS,PFH360,30% Down 70% Feather,Duck,$51.00,,
KING 50% DUCK DOWN PILLOW,PIPED PILLOWS,PFH361,50% Down 50% Feather,Duck,$65.00,,
KING 80% DUCK DOWN PILLOW,PIPED PILLOWS,PFH362,80% Down 20% Feather,Duck,$87.50,,
KING 80% GOOSE DOWN PILLOW,PIPED PILLOWS,PFH363,80% Down 20% Feather,Goose,$120.00,,
EURO 100% FEATHER PILLOW,PIPED PILLOWS,PFH364,100% Feather,Duck,$25.00,,
EURO 30% DUCK DOWN PILLOW,PIPED PILLOWS,PFH365,30% Down 70% Feather,Duck,$51.00,,
EURO 50% DUCK DOWN PILLOW,PIPED PILLOWS,PFH366,50% Down 50% Feather,Duck,$65.00,,
EURO 80% DUCK DOWN PILLOW,PIPED PILLOWS,PFH367,80% Down 20% Feather,Duck,$87.50,,
EURO 80% GOOSE DOWN PILLOW,PIPED PILLOWS,PFH368,80% Down 20% Feather,Goose,$120.00,,
SINGLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,PFH369,Duck,,$136.50,,
SINGLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,PFH370,Goose,,$180.00,,
DOUBLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,PFH371,Duck,,$159.00,,
DOUBLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,PFH372,Goose,,$205.00,,
QUEEN - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,PFH373,Duck,,$186.00,,
QUEEN - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,PFH374,Goose,,$245.00,,
KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,PFH375,Duck,,$210.00,,
KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,PFH376,Goose,,$265.00,,
SUPER KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,PFH377,Duck,,$280.00,,
SUPER KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,PFH378,Goose,,$340.00,,
SINGLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,PFH379,Duck,,$80.00,,
DOUBLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,PFH380,Duck,,$90.00,,
QUEEN - 50% DUCK WINTER,50% DUCK WINTER FILLED,PFH381,Duck,,$105.00,,
KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,PFH382,Duck,,$120.00,,
SUPER KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,PFH383,Duck,,$145.00,,
SINGLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,PFH384,Duck,,$70.00,,
DOUBLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,PFH385,Duck,,$80.00,,
QUEEN - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,PFH386,Duck,,$95.00,,
KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,PFH387,Duck,,$105.00,,
SUPER KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,PFH388,Duck,,$135.00,,
SINGLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,PFH389,Duck,,$95.00,,
SINGLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,PFH390,Goose,,$149.00,,
SINGLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,PFH391,Hungarian,,$159.00,,
DOUBLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,PFH392,Duck,,$110.00,,
DOUBLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,PFH393,Goose,,$173.00,,
DOUBLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,PFH394,Hungarian,,$183.00,,
QUEEN - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,PFH395,Duck,,$127.50,,
QUEEN - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,PFH396,Goose,,$197.00,,
QUEEN - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,PFH397,Hungarian,,$216.50,,
KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,PFH398,Duck,,$140.50,,
KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,PFH399,Goose,,$224.50,,
KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,PFH400,Hungarian,,$232.00,,
SUPER KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,PFH401,Duck,,$182.00,,
SUPER KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,PFH402,Goose,,$309.50,,
SUPER KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,PFH403,Hungarian,,$314.00,,
COT QUILT - 80% DUCK DOWN,80% DUCK COT FILLED,PFH404,Duck,,$70.00,,
SINGLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,PFH405,Duck,,$105.00,,
SINGLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,PFH406,Goose,,$160.00,,
DOUBLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,PFH407,Duck,,$120.00,,
DOUBLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,PFH408,Goose,,$185.00,,
QUEEN - 80% DUCK DOWN WINTER,80% WINTER FILLED,PFH409,Duck,,$140.00,,
QUEEN - 80% GOOSE DOWN WINTER,80% WINTER FILLED,PFH410,Goose,,$215.00,,
KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,PFH411,Duck,,$160.00,,
KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,PFH412,Goose,,$245.00,,
SUPER KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,PFH413,Duck,,$230.00,,
SUPER KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,PFH414,Goose,,$330.00,,
SINGLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,PFH415,Duck,,$70.50,,
DOUBLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,PFH416,Duck,,$80.50,,
QUEEN - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,PFH417,Duck,,$95.00,,
KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,PFH418,Duck,,$104.00,,
SUPER KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,PFH419,Duck,,$139.00,,
SINGLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,PFH420,GOOSE,,$149.00,,
DOUBLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,PFH421,GOOSE,,$173.00,,
QUEEN - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,PFH422,GOOSE,,$197.00,,
KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,PFH423,GOOSE,,$224.50,,
SUPER KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,PFH424,GOOSE,,$309.50,,
STANDARD CHAMBER PILLOW - 80% DUCK DOWN,CHAMBER PILLOW,PFH425,Duck,,$40.00,,
KING 80% CHAMBER PILLOW,CHAMBER PILLOW,PFH426,Duck,,$62.00,,
STANDARD CHAMBER PILLOW - 50% DUCK DOWN,CHAMBER PILLOW,PFH427,Duck,,$32.00,,
KING 50% CHAMBER PILLOW,CHAMBER PILLOW,PFH428,Duck,,,,
STANDARD 80% HUNGARIAN PILLOW,STRIP PILLOW,PFH429,Hungarian,,$105.00,,
KING 80% HUNGARIAN PILLOW,STRIP PILLOW,PFH430,Hungarian,,$113.00,,
SINGLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,PFH431,Hungarian,,$175.00,,
DOUBLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,PFH432,Hungarian,,$215.00,,
QUEEN - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,PFH433,Hungarian,,$255.00,,
KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,PFH434,Hungarian,,$300.00,,
SUPER KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,PFH435,Hungarian,,$380.00,,
SINGLE - 80% HUNGARIAN G/DOWN ALL SEASONS CASS. 510GRMS,Hungarian Light,PFH436,HUNGARIAN,,121,,
DOUBLE -  80% HUNGARIAN G/DOWN ALL SEASONS CASS. 610GRMS,Hungarian Light,PFH437,HUNGARIAN,,142,,
QUEEN - 80% HUNGARIAN G/DOWN ALL SEASONS CASS. 720GRM,Hungarian Light,PFH438,HUNGARIAN,,170,,
KING -  80% HUNGARIAN G/DOWN ALL SEASONS CASS. 820GRMS,Hungarian Light,PFH439,HUNGARIAN,,186,,
SUPER KING - 80% HUNGARIAN G/DOWN ALL SEAS. CASS. 1050GRMS,Hungarian Light,PFH440,HUNGARIAN,,273,,
SINGLE - 80% HUNGARIAN G/DOWN WARM CASSETTE 600GRMS,Hungarian Light,PFH441,HUNGARIAN,,159,,
DOUBLE - 80% HUNGARIAN G/DOWN WARM CASSETTE 750GRMS,Hungarian Light,PFH442,HUNGARIAN,,183,,
QUEEN -  80% HUNGARIAN G/DOWN WARM CASSETTE 850GRM,Hungarian Light,PFH443,HUNGARIAN,,216.5,,
KING -  80% HUNGARIAN G/DOWN WARM CASSETTE 950GRMS,Hungarian Light,PFH444,HUNGARIAN,,232,,
SUPER KING - 80% HUNGARIAN G/DOWN WARM CASSETTE 1300GRMS,Hungarian Light,PFH445,HUNGARIAN,,314,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,KHAKI BLANKET,PFH446,Khaki Blanket,,$70.00,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,KHAKI BLANKET,PFH447,Khaki Blanket,,$81.00,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,KHAKI BLANKET,PFH448,Khaki Blanket,,$56.00,,
EXTRA LARGE - MEN JACKET,JACKETS,PFH449,JACKETS,,,,
LARGE - MEN JACKET,JACKETS,PFH450,JACKETS,,,,
MEDIUM - MEN JACKET,JACKETS,PFH451,JACKETS,,,,
SMALL - MEN JACKET,JACKETS,PFH452,JACKETS,,,,
EXTRA LARGE - WOMAN JACKET,JACKETS,PFH453,JACKETS,,,,
LARGE - WOMAN JACKET,JACKETS,PFH454,JACKETS,,,,
MEDIUM - WOMAN JACKET,JACKETS,PFH455,JACKETS,,,,
SMALL - WOMAN JACKET,JACKETS,PFH456,JACKETS,,,,
