Product Name,SKU,Category,Filling,Weight,Customer Price,,,,,,,
55X55CM,INSERTS,FL281,100% Feather,Firm Fill,12.6,,,,,,,
55X55CM,INSERTS,FL282,100% Feather,Extra Firm Fill,13.2,,,,,,,
55X55CM,INSERTS,FL283,Duck Feather - Foam,Normal,$15.00,,,,,,,
55X55CM,INSERTS,FL284,Duck Feather - Foam,Firm Fill,15.6,,,,,,,
55X55CM,INSERTS,FL285,Duck Feather - Foam,Extra Firm Fill,16.2,,,,,,,
55X55CM,INSERTS,FL286,Duck Feather - Fibre,Normal,$15.00,,,,,,,
55X55CM,INSERTS,FL287,Duck Feather - Fibre,Firm Fill,15.6,,,,,,,
55X55CM,INSERTS,FL288,Duck Feather - Fibre,Extra Firm Fill,16.2,,,,,,,
55X55CM,INSERTS,FL289,100% Polyester,Normal,$15.00,,,,,,,
55X55CM,INSERTS,FL290,100% Polyester,Firm Fill,15.6,,,,,,,
55X55CM,INSERTS,FL291,100% Polyester,Extra Firm Fill,16.2,,,,,,,
55X55CM,INSERTS,FL292,30% Down 70% Feather,Normal,$30.25,,,,,,,
55X55CM,INSERTS,FL293,30% Down 70% Feather,Firm Fill,32.85,,,,,,,
55X55CM,INSERTS,FL294,30% Down 70% Feather,Extra Firm Fill,35.45,,,,,,,
55X55CM,INSERTS,FL295,50% Down 50% Feather,Normal,$45.10,,,,,,,
55X55CM,INSERTS,FL296,50% Down 50% Feather,Firm Fill,47.7,,,,,,,
55X55CM,INSERTS,FL297,50% Down 50% Feather,Extra Firm Fill,50.3,,,,,,,
55X55CM,INSERTS,FL298,80% Down 20% Feather,Normal,$65.00,,,,,,,
55X55CM,INSERTS,FL299,80% Down 20% Feather,Firm Fill,67.6,,,,,,,
55X55CM,INSERTS,FL300,80% Down 20% Feather,Extra Firm Fill,70.2,,,,,,,
60X40CM,INSERTS,FL301,100% Feather,Normal,$15.50,,,,,,,
60X40CM,INSERTS,FL302,100% Feather,Firm Fill,16.1,,,,,,,
60X40CM,INSERTS,FL303,100% Feather,Extra Firm Fill,16.7,,,,,,,
60X40CM,INSERTS,FL304,Duck Feather - Foam,Normal,$17.50,,,,,,,
60X40CM,INSERTS,FL305,Duck Feather - Foam,Firm Fill,18.1,,,,,,,
60X40CM,INSERTS,FL306,Duck Feather - Foam,Extra Firm Fill,18.7,,,,,,,
60X40CM,INSERTS,FL307,Duck Feather - Fibre,Normal,$17.50,,,,,,,
60X40CM,INSERTS,FL308,Duck Feather - Fibre,Firm Fill,18.1,,,,,,,
60X40CM,INSERTS,FL309,Duck Feather - Fibre,Extra Firm Fill,18.7,,,,,,,
60X40CM,INSERTS,FL310,100% Polyester,Normal,$17.50,,,,,,,
60X40CM,INSERTS,FL311,100% Polyester,Firm Fill,18.1,,,,,,,
60X40CM,INSERTS,FL312,100% Polyester,Extra Firm Fill,18.7,,,,,,,
60X40CM,INSERTS,FL313,30% Down 70% Feather,Normal,$30.50,,,,,,,
60X40CM,INSERTS,FL314,30% Down 70% Feather,Firm Fill,33.1,,,,,,,
60X40CM,INSERTS,FL315,30% Down 70% Feather,Extra Firm Fill,35.7,,,,,,,
60X40CM,INSERTS,FL316,50% Down 50% Feather,Normal,$49.00,,,,,,,
60X40CM,INSERTS,FL317,50% Down 50% Feather,Firm Fill,51.6,,,,,,,
60X40CM,INSERTS,FL318,50% Down 50% Feather,Extra Firm Fill,54.2,,,,,,,
60X40CM,INSERTS,FL319,80% Down 20% Feather,Normal,$60.00,,,,,,,
60X40CM,INSERTS,FL320,80% Down 20% Feather,Firm Fill,62.6,,,,,,,
60X40CM,INSERTS,FL321,80% Down 20% Feather,Extra Firm Fill,65.2,,,,,,,
60X60CM,INSERTS,FL322,100% Feather,Normal,$15.00,,,,,,,
60X60CM,INSERTS,FL323,100% Feather,Firm Fill,15.6,,,,,,,
60X60CM,INSERTS,FL324,100% Feather,Extra Firm Fill,16.2,,,,,,,
60X60CM,INSERTS,FL325,Duck Feather - Foam,Normal,$17.25,,,,,,,
60X60CM,INSERTS,FL326,Duck Feather - Foam,Firm Fill,17.85,,,,,,,
60X60CM,INSERTS,FL327,Duck Feather - Foam,Extra Firm Fill,18.45,,,,,,,
60X60CM,INSERTS,FL328,Duck Feather - Fibre,Normal,$17.25,,,,,,,
60X60CM,INSERTS,FL329,Duck Feather - Fibre,Firm Fill,17.85,,,,,,,
60X60CM,INSERTS,FL330,Duck Feather - Fibre,Extra Firm Fill,18.45,,,,,,,
60X60CM,INSERTS,FL331,100% Polyester,Normal,$17.25,,,,,,,
60X60CM,INSERTS,FL332,100% Polyester,Firm Fill,17.85,,,,,,,
60X60CM,INSERTS,FL333,100% Polyester,Extra Firm Fill,18.45,,,,,,,
60X60CM,INSERTS,FL334,30% Down 70% Feather,Normal,$39.00,,,,,,,
60X60CM,INSERTS,FL335,30% Down 70% Feather,Firm Fill,41.6,,,,,,,
60X60CM,INSERTS,FL336,30% Down 70% Feather,Extra Firm Fill,44.2,,,,,,,
60X60CM,INSERTS,FL337,50% Down 50% Feather,Normal,$64.40,,,,,,,
60X60CM,INSERTS,FL338,50% Down 50% Feather,Firm Fill,67,,,,,,,
60X60CM,INSERTS,FL339,50% Down 50% Feather,Extra Firm Fill,69.6,,,,,,,
60X60CM,INSERTS,FL340,80% Down 20% Feather,Normal,$79.00,,,,,,,
60X60CM,INSERTS,FL341,80% Down 20% Feather,Firm Fill,81.6,,,,,,,
60X60CM,INSERTS,FL342,80% Down 20% Feather,Extra Firm Fill,84.2,,,,,,,
65X40CM,INSERTS,FL343,100% Feather,Normal,$16.50,,,,,,,
65X40CM,INSERTS,FL344,100% Feather,Firm Fill,17.1,,,,,,,
65X40CM,INSERTS,FL345,100% Feather,Extra Firm Fill,17.7,,,,,,,
65X40CM,INSERTS,FL346,Duck Feather - Foam,Normal,$18.50,,,,,,,
65X40CM,INSERTS,FL347,Duck Feather - Foam,Firm Fill,19.1,,,,,,,
65X40CM,INSERTS,FL348,Duck Feather - Foam,Extra Firm Fill,19.7,,,,,,,
65X40CM,INSERTS,FL349,Duck Feather - Fibre,Normal,$18.50,,,,,,,
65X40CM,INSERTS,FL350,Duck Feather - Fibre,Firm Fill,19.1,,,,,,,
65X40CM,INSERTS,FL351,Duck Feather - Fibre,Extra Firm Fill,19.7,,,,,,,
65X40CM,INSERTS,FL352,100% Polyester,Normal,$18.50,,,,,,,
65X40CM,INSERTS,FL353,100% Polyester,Firm Fill,19.1,,,,,,,
65X40CM,INSERTS,FL354,100% Polyester,Extra Firm Fill,19.7,,,,,,,
65X40CM,INSERTS,FL355,30% Down 70% Feather,Normal,$31.50,,,,,,,
65X40CM,INSERTS,FL356,30% Down 70% Feather,Firm Fill,34.1,,,,,,,
65X40CM,INSERTS,FL357,30% Down 70% Feather,Extra Firm Fill,36.7,,,,,,,
65X40CM,INSERTS,FL358,50% Down 50% Feather,Normal,$50.00,,,,,,,
65X40CM,INSERTS,FL359,50% Down 50% Feather,Firm Fill,52.6,,,,,,,
65X40CM,INSERTS,FL360,50% Down 50% Feather,Extra Firm Fill,55.2,,,,,,,
65X40CM,INSERTS,FL361,80% Down 20% Feather,Normal,$61.00,,,,,,,
65X40CM,INSERTS,FL362,80% Down 20% Feather,Firm Fill,63.6,,,,,,,
65X40CM,INSERTS,FL363,80% Down 20% Feather,Extra Firm Fill,66.2,,,,,,,
65X65CM,INSERTS,FL364,100% Feather,Normal,$22.00,,,,,,,
65X65CM,INSERTS,FL365,100% Feather,Firm Fill,22.6,,,,,,,
65X65CM,INSERTS,FL366,100% Feather,Extra Firm Fill,23.2,,,,,,,
65X65CM,INSERTS,FL367,Duck Feather - Foam,Normal,$28.75,,,,,,,
65X65CM,INSERTS,FL368,Duck Feather - Foam,Firm Fill,29.35,,,,,,,
65X65CM,INSERTS,FL369,Duck Feather - Foam,Extra Firm Fill,29.95,,,,,,,
65X65CM,INSERTS,FL370,Duck Feather - Fibre,Normal,$28.75,,,,,,,
65X65CM,INSERTS,FL371,Duck Feather - Fibre,Firm Fill,29.35,,,,,,,
65X65CM,INSERTS,FL372,Duck Feather - Fibre,Extra Firm Fill,29.95,,,,,,,
65X65CM,INSERTS,FL373,100% Polyester,Normal,$28.75,,,,,,,
65X65CM,INSERTS,FL374,100% Polyester,Firm Fill,29.35,,,,,,,
65X65CM,INSERTS,FL375,100% Polyester,Extra Firm Fill,29.95,,,,,,,
65X65CM,INSERTS,FL376,30% Down 70% Feather,Normal,$54.60,,,,,,,
65X65CM,INSERTS,FL377,30% Down 70% Feather,Firm Fill,57.2,,,,,,,
65X65CM,INSERTS,FL378,30% Down 70% Feather,Extra Firm Fill,59.8,,,,,,,
65X65CM,INSERTS,FL379,50% Down 50% Feather,Normal,$76.50,,,,,,,
65X65CM,INSERTS,FL380,50% Down 50% Feather,Firm Fill,79.1,,,,,,,
65X65CM,INSERTS,FL381,50% Down 50% Feather,Extra Firm Fill,81.7,,,,,,,
65X65CM,INSERTS,FL382,80% Down 20% Feather,Normal,$91.00,,,,,,,
65X65CM,INSERTS,FL383,80% Down 20% Feather,Firm Fill,93.6,,,,,,,
65X65CM,INSERTS,FL384,80% Down 20% Feather,Extra Firm Fill,96.2,,,,,,,
