Product Name,Category,SKU,Filling,Weight,Customer Price,,,
SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-271,Goose,,$88.00,,,
DOUBLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-270,Duck,,$100.50,,,
DOUBLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-269,Goose,,$110.00,,,
KING SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-268,Duck,,$100.50,,,
KING SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-267,Goose,,$110.00,,,
QUEEN - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-266,Duck,,$106.50,,,
QUEEN - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-265,Goose,,$133.00,,,
KING - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-264,Duck,,$120.50,,,
KING - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB-263,Goose,,$156.50,,,
DOUBLE - MICROSOFT,MICROSOFT,JENB-262,Polyester,,$45.00,,,
KING - MICROSOFT,MICROSOFT,JENB-261,Polyester,,$56.00,,,
QUEEN - MICROSOFT,MICROSOFT,JENB-260,Polyester,,$50.00,,,
SINGLE - MICROSOFT,MICROSOFT,JENB-259,Polyester,,$35.00,,,
STANDARD 100% FEATHER PILLOW,PIPED PILLOWS,JENB-258,100% Feather,Duck,$20.00,,,
STANDARD 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-257,30% Down 70% Feather,Duck,$32.00,,,
STANDARD 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-256,50% Down 50% Feather,Duck,$40.00,,,
STANDARD 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-255,80% Down 20% Feather,Duck,$60.00,,,
STANDARD 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB-254,80% Down 20% Feather,Goose,$95.00,,,
QUEEN 100% FEATHER PILLOW,PIPED PILLOWS,JENB-253,100% Feather,Duck,$25.00,,,
QUEEN 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-252,30% Down 70% Feather,Duck,$51.00,,,
QUEEN 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-251,50% Down 50% Feather,Duck,$65.00,,,
QUEEN 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-250,80% Down 20% Feather,Duck,$87.50,,,
QUEEN 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB-249,80% Down 20% Feather,Goose,$120.00,,,
KING 100% FEATHER PILLOW,PIPED PILLOWS,JENB-248,100% Feather,Duck,$25.00,,,
KING 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-247,30% Down 70% Feather,Duck,$51.00,,,
KING 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-246,50% Down 50% Feather,Duck,$65.00,,,
KING 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-245,80% Down 20% Feather,Duck,$87.50,,,
KING 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB-244,80% Down 20% Feather,Goose,$120.00,,,
EURO 100% FEATHER PILLOW,PIPED PILLOWS,JENB-243,100% Feather,Duck,$25.00,,,
EURO 30% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-242,30% Down 70% Feather,Duck,$51.00,,,
EURO 50% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-241,50% Down 50% Feather,Duck,$65.00,,,
EURO 80% DUCK DOWN PILLOW,PIPED PILLOWS,JENB-240,80% Down 20% Feather,Duck,$87.50,,,
EURO 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JENB-239,80% Down 20% Feather,Goose,$120.00,,,
SINGLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB-238,Duck,,$136.50,,,
SINGLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB-237,Goose,,$180.00,,,
DOUBLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB-236,Duck,,$159.00,,,
DOUBLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB-235,Goose,,$205.00,,,
QUEEN - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB-234,Duck,,$186.00,,,
QUEEN - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB-233,Goose,,$245.00,,,
KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB-232,Duck,,$210.00,,,
KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB-231,Goose,,$265.00,,,
SUPER KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JENB-230,Duck,,$280.00,,,
SUPER KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JENB-229,Goose,,$340.00,,,
SINGLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB-228,Duck,,$80.00,,,
DOUBLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB-227,Duck,,$90.00,,,
QUEEN - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB-226,Duck,,$105.00,,,
KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB-225,Duck,,$120.00,,,
SUPER KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,JENB-224,Duck,,$145.00,,,
SINGLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB-223,Duck,,$70.00,,,
DOUBLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB-222,Duck,,$80.00,,,
QUEEN - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB-221,Duck,,$95.00,,,
KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB-220,Duck,,$105.00,,,
SUPER KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JENB-219,Duck,,$135.00,,,
SINGLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB-218,Duck,,$95.00,,,
SINGLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB-217,Goose,,$149.00,,,
SINGLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB-216,Hungarian,,$159.00,,,
DOUBLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB-215,Duck,,$110.00,,,
DOUBLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB-214,Goose,,$173.00,,,
DOUBLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB-213,Hungarian,,$183.00,,,
QUEEN - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB-212,Duck,,$127.50,,,
QUEEN - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB-211,Goose,,$197.00,,,
QUEEN - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB-210,Hungarian,,$216.50,,,
KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB-209,Duck,,$140.50,,,
KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB-208,Goose,,$224.50,,,
KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB-207,Hungarian,,$232.00,,,
SUPER KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JENB-206,Duck,,$182.00,,,
SUPER KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JENB-205,Goose,,$309.50,,,
SUPER KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JENB-204,Hungarian,,$314.00,,,
COT QUILT - 80% DUCK DOWN,80% DUCK COT FILLED,JENB-203,Duck,,$70.00,,,
SINGLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB-202,Duck,,$105.00,,,
SINGLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB-201,Goose,,$160.00,,,
DOUBLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB-200,Duck,,$120.00,,,
DOUBLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB-199,Goose,,$185.00,,,
QUEEN - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB-198,Duck,,$140.00,,,
QUEEN - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB-197,Goose,,$215.00,,,
KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB-196,Duck,,$160.00,,,
KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB-195,Goose,,$245.00,,,
SUPER KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,JENB-194,Duck,,$230.00,,,
SUPER KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JENB-193,Goose,,$330.00,,,
SINGLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB-192,Duck,,$70.50,,,
DOUBLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB-191,Duck,,$80.50,,,
QUEEN - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB-190,Duck,,$95.00,,,
KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB-189,Duck,,$104.00,,,
SUPER KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JENB-188,Duck,,$139.00,,,
SINGLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB-187,GOOSE,,$149.00,,,
DOUBLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB-186,GOOSE,,$173.00,,,
QUEEN - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB-185,GOOSE,,$197.00,,,
KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB-184,GOOSE,,$224.50,,,
SUPER KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JENB-183,GOOSE,,$309.50,,,
STANDARD CHAMBER PILLOW - 80% DUCK DOWN,CHAMBER PILLOW,JENB-182,Duck,,$40.00,,,
KING 80% CHAMBER PILLOW,CHAMBER PILLOW,JENB-181,Duck,,$62.00,,,
STANDARD CHAMBER PILLOW - 50% DUCK DOWN,CHAMBER PILLOW,JENB-180,Duck,,$32.00,,,
KING 50% CHAMBER PILLOW,CHAMBER PILLOW,JENB-179,Duck,,,,,
STANDARD PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,JENB-178,Hungarian,,$105.00,,,
KING PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,JENB-177,Hungarian,,$113.00,,,
SINGLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB-176,Hungarian,,$142.20,,,
DOUBLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB-175,Hungarian,,$173.70,,,
QUEEN - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB-174,Hungarian,,$188.20,,,
KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB-173,Hungarian,,$209.20,,,
SUPER KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JENB-172,Hungarian,,$276.20,,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,SILVER BLANKET,JENB-171,Silver Blanket,,$70.00,,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,SILVER BLANKET,JENB-170,Silver Blanket,,$81.00,,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,SILVER BLANKET,JENB-169,Silver Blanket,,$56.00,,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,KHAKI BLANKET,JENB-168,Khaki Blanket,,$70.00,,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,KHAKI BLANKET,JENB-167,Khaki Blanket,,$81.00,,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,KHAKI BLANKET,JENB-166,Khaki Blanket,,$56.00,,,
EXTRA LARGE - MEN JACKET,JACKETS,JENB-165,JACKETS,,,,,
LARGE - MEN JACKET,JACKETS,JENB-164,JACKETS,,,,,
MEDIUM - MEN JACKET,JACKETS,JENB-163,JACKETS,,,,,
SMALL - MEN JACKET,JACKETS,JENB-162,JACKETS,,,,,
EXTRA LARGE - WOMAN JACKET,JACKETS,JENB-161,JACKETS,,,,,
LARGE - WOMAN JACKET,JACKETS,JENB-160,JACKETS,,,,,
MEDIUM - WOMAN JACKET,JACKETS,JENB-159,JACKETS,,,,,
SMALL - WOMAN JACKET,JACKETS,JENB-158,JACKETS,,,,,
