Product Name,Category,SKU,Filling,Weight,Customer Price,,
65X65CM,INSERTS,ECO905,100% Polyester,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,ECO906,30% Down 70% Feather,Normal,$54.60,,
65X65CM,INSERTS,ECO907,30% Down 70% Feather,Firm Fill,$57.20,,
65X65CM,INSERTS,ECO908,30% Down 70% Feather,Extra Firm Fill,$59.80,,
65X65CM,INSERTS,ECO909,50% Down 50% Feather,Normal,$76.50,,
65X65CM,INSERTS,ECO910,50% Down 50% Feather,Firm Fill,$79.10,,
65X65CM,INSERTS,ECO911,50% Down 50% Feather,Extra Firm Fill,$81.70,,
65X65CM,INSERTS,ECO912,80% Down 20% Feather,Normal,$91.00,,
65X65CM,INSERTS,ECO913,80% Down 20% Feather,Firm Fill,$93.60,,
65X65CM,INSERTS,ECO914,80% Down 20% Feather,Extra Firm Fill,$96.20,,
Single 80% Duck  Down,DUCK WINTER,ECO915,DUCK,,$105.00,,
Double 80% Duck  Down,DUCK WINTER,ECO916,DUCK,,$120.00,,
King Single 80% Duck  Down,DUCK WINTER,ECO917,DUCK,,$120.00,,
Queen 80% Duck  Down,DUCK WINTER,ECO918,DUCK,,$140.00,,
King 80% Duck  Down,DUCK WINTER,ECO919,DUCK,,$160.00,,
Super King 80% Duck  Down,DUCK WINTER,ECO920,DUCK,,$230.00,,
Single 80% Hungarian Goose down,HUNGARIAN WINTER,ECO921,HUNGARIAN,,$175.00,,
Double 80% Hungarian Goose down,HUNGARIAN WINTER,ECO922,HUNGARIAN,,$215.00,,
King Single 80% Hungarian Goose down,HUNGARIAN WINTER,ECO923,HUNGARIAN,,$215.00,,
Queen 80% Hungarian Goose down,HUNGARIAN WINTER,ECO924,HUNGARIAN,,$255.00,,
King 80% Hungarian Goose down,HUNGARIAN WINTER,ECO925,HUNGARIAN,,$300.00,,
Super King 80% Hungarian Goose down,HUNGARIAN WINTER,ECO926,HUNGARIAN,,$380.00,,
Single 50% Duck  Down,DUCK LIGHT,ECO927,DUCK,,$70.00,,
Double 50% Duck  Down,DUCK LIGHT,ECO928,DUCK,,$80.00,,
King Single 50% Duck  Down,DUCK LIGHT,ECO929,DUCK,,$80.00,,
Queen 50% Duck  Down,DUCK LIGHT,ECO930,DUCK,,$95.00,,
King 50% Duck  Down,DUCK LIGHT,ECO931,DUCK,,$105.00,,
Super King 50% Duck  Down,DUCK LIGHT,ECO932,DUCK,,$135.00,,
Single 80% Duck  Down,DUCK SUMMER,ECO933,DUCK,,$70.50,,
Double 80% Duck  Down,DUCK SUMMER,ECO934,DUCK,,$80.50,,
King Single 80% Duck  Down,DUCK SUMMER,ECO935,DUCK,,$80.50,,
Queen 80% Duck  Down,DUCK SUMMER,ECO936,DUCK,,$95.00,,
King 80% Duck  Down,DUCK SUMMER,ECO937,DUCK,,$104.00,,
